m,n,k,b,p,q,algo,lookahead,gflops
2048,2048,2048,256,4,1,p2p-i-la,8,569.214158
3072,3072,3072,256,4,1,p2p,0,315.728838
3072,3072,3072,256,4,1,bcast,0,429.628735
3072,3072,3072,256,4,1,p2p-i-la,1,739.063336
3072,3072,3072,256,4,1,p2p-i-la,2,807.850247
3072,3072,3072,256,4,1,p2p-i-la,3,763.840053
3072,3072,3072,256,4,1,p2p-i-la,4,791.105244
3072,3072,3072,256,4,1,p2p-i-la,5,794.491128
3072,3072,3072,256,4,1,p2p-i-la,6,808.540758
3072,3072,3072,256,4,1,p2p-i-la,7,824.370787
3072,3072,3072,256,4,1,p2p-i-la,8,807.256531
3072,3072,3072,256,4,1,p2p-i-la,9,806.793226
3072,3072,3072,256,4,1,p2p-i-la,10,821.706389
3072,3072,3072,256,4,1,p2p-i-la,11,857.248686
3072,3072,3072,256,4,1,p2p-i-la,12,857.248686
256,256,256,256,4,2,p2p,0,12.849741
256,256,256,256,4,2,bcast,0,12.779389
256,256,256,256,4,2,p2p-i-la,1,28.102621
512,512,512,256,4,2,p2p,0,44.439490
512,512,512,256,4,2,bcast,0,48.387670
512,512,512,256,4,2,p2p-i-la,1,100.954537
512,512,512,256,4,2,p2p-i-la,2,100.954537
1024,1024,1024,256,4,2,p2p,0,99.544783
1024,1024,1024,256,4,2,bcast,0,120.794446
1024,1024,1024,256,4,2,p2p-i-la,1,214.770712
1024,1024,1024,256,4,2,p2p-i-la,2,221.555494
1024,1024,1024,256,4,2,p2p-i-la,3,249.992981
1024,1024,1024,256,4,2,p2p-i-la,4,249.992981
1536,1536,1536,256,4,2,p2p,0,146.813999
1536,1536,1536,256,4,2,bcast,0,181.670777
1536,1536,1536,256,4,2,p2p-i-la,1,338.899815
1536,1536,1536,256,4,2,p2p-i-la,2,351.625036
1536,1536,1536,256,4,2,p2p-i-la,3,361.429351
1536,1536,1536,256,4,2,p2p-i-la,4,356.711868
1536,1536,1536,256,4,2,p2p-i-la,5,390.134721
1536,1536,1536,256,4,2,p2p-i-la,6,390.134721
2048,2048,2048,256,4,2,p2p,0,197.263447
2048,2048,2048,256,4,2,bcast,0,252.595304
2048,2048,2048,256,4,2,p2p-i-la,1,452.301857
2048,2048,2048,256,4,2,p2p-i-la,2,465.838446
2048,2048,2048,256,4,2,p2p-i-la,3,483.149387
2048,2048,2048,256,4,2,p2p-i-la,4,464.660104
2048,2048,2048,256,4,2,p2p-i-la,5,486.936708
2048,2048,2048,256,4,2,p2p-i-la,6,489.775300
2048,2048,2048,256,4,2,p2p-i-la,7,517.925638
2048,2048,2048,256,4,2,p2p-i-la,8,517.925638
3072,3072,3072,256,4,2,p2p,0,293.126280
3072,3072,3072,256,4,2,bcast,0,384.688551
3072,3072,3072,256,4,2,p2p-i-la,1,690.338537
3072,3072,3072,256,4,2,p2p-i-la,2,717.239052
3072,3072,3072,256,4,2,p2p-i-la,3,702.518420
3072,3072,3072,256,4,2,p2p-i-la,4,722.752429
3072,3072,3072,256,4,2,p2p-i-la,5,744.202652
3072,3072,3072,256,4,2,p2p-i-la,6,749.025092
3072,3072,3072,256,4,2,p2p-i-la,7,765.240025
3072,3072,3072,256,4,2,p2p-i-la,8,745.284895
3072,3072,3072,256,4,2,p2p-i-la,9,749.631952
3072,3072,3072,256,4,2,p2p-i-la,10,754.160378
3072,3072,3072,256,4,2,p2p-i-la,11,782.085046
3072,3072,3072,256,4,2,p2p-i-la,12,782.085046
256,256,256,256,4,4,p2p,0,6.427798
256,256,256,256,4,4,bcast,0,6.657137
256,256,256,256,4,4,p2p-i-la,1,15.864164
512,512,512,256,4,4,p2p,0,27.854972
512,512,512,256,4,4,bcast,0,28.685439
512,512,512,256,4,4,p2p-i-la,1,81.129842
512,512,512,256,4,4,p2p-i-la,2,81.129842
1024,1024,1024,256,4,4,p2p,0,101.433602
1024,1024,1024,256,4,4,bcast,0,103.527521
1024,1024,1024,256,4,4,p2p-i-la,1,181.272691
1024,1024,1024,256,4,4,p2p-i-la,2,181.015788
1024,1024,1024,256,4,4,p2p-i-la,3,221.322104
1024,1024,1024,256,4,4,p2p-i-la,4,221.322104
1536,1536,1536,256,4,4,p2p,0,132.722314
1536,1536,1536,256,4,4,bcast,0,142.206503
1536,1536,1536,256,4,4,p2p-i-la,1,283.402891
1536,1536,1536,256,4,4,p2p-i-la,2,297.756375
1536,1536,1536,256,4,4,p2p-i-la,3,308.785421
1536,1536,1536,256,4,4,p2p-i-la,4,303.016551
1536,1536,1536,256,4,4,p2p-i-la,5,328.300082
1536,1536,1536,256,4,4,p2p-i-la,6,328.300082
2048,2048,2048,256,4,4,p2p,0,199.806506
2048,2048,2048,256,4,4,bcast,0,226.977001
2048,2048,2048,256,4,4,p2p-i-la,1,385.083657
2048,2048,2048,256,4,4,p2p-i-la,2,391.145798
2048,2048,2048,256,4,4,p2p-i-la,3,411.669061
2048,2048,2048,256,4,4,p2p-i-la,4,411.172054
2048,2048,2048,256,4,4,p2p-i-la,5,424.078407
2048,2048,2048,256,4,4,p2p-i-la,6,425.940392
2048,2048,2048,256,4,4,p2p-i-la,7,465.360147
2048,2048,2048,256,4,4,p2p-i-la,8,465.360147
3072,3072,3072,256,4,4,p2p,0,302.277667
3072,3072,3072,256,4,4,bcast,0,349.261619
3072,3072,3072,256,4,4,p2p-i-la,1,593.852674
3072,3072,3072,256,4,4,p2p-i-la,2,609.654689
3072,3072,3072,256,4,4,p2p-i-la,3,613.321511
3072,3072,3072,256,4,4,p2p-i-la,4,632.123075
3072,3072,3072,256,4,4,p2p-i-la,5,649.715176
3072,3072,3072,256,4,4,p2p-i-la,6,652.543725
3072,3072,3072,256,4,4,p2p-i-la,7,667.286788
3072,3072,3072,256,4,4,p2p-i-la,8,661.866878
3072,3072,3072,256,4,4,p2p-i-la,9,669.302130
3072,3072,3072,256,4,4,p2p-i-la,10,671.810057
3072,3072,3072,256,4,4,p2p-i-la,11,704.737679
3072,3072,3072,256,4,4,p2p-i-la,12,704.737679
256,256,256,256,4,5,p2p,0,5.008647
256,256,256,256,4,5,bcast,0,4.953059
256,256,256,256,4,5,p2p-i-la,1,12.978157
512,512,512,256,4,5,p2p,0,22.883719
512,512,512,256,4,5,bcast,0,22.440220
512,512,512,256,4,5,p2p-i-la,1,69.583685
512,512,512,256,4,5,p2p-i-la,2,69.583685
1024,1024,1024,256,4,5,p2p,0,96.875555
1024,1024,1024,256,4,5,bcast,0,86.116056
1024,1024,1024,256,4,5,p2p-i-la,1,163.296853
1024,1024,1024,256,4,5,p2p-i-la,2,169.132570
1024,1024,1024,256,4,5,p2p-i-la,3,208.075673
1024,1024,1024,256,4,5,p2p-i-la,4,208.075673
1536,1536,1536,256,4,5,p2p,0,112.892737
1536,1536,1536,256,4,5,bcast,0,120.198047
1536,1536,1536,256,4,5,p2p-i-la,1,247.328019
1536,1536,1536,256,4,5,p2p-i-la,2,271.870954
1536,1536,1536,256,4,5,p2p-i-la,3,286.410334
1536,1536,1536,256,4,5,p2p-i-la,4,276.841762
1536,1536,1536,256,4,5,p2p-i-la,5,312.230819
1536,1536,1536,256,4,5,p2p-i-la,6,312.230819
2048,2048,2048,256,4,5,p2p,0,184.687618
2048,2048,2048,256,4,5,bcast,0,193.859956
2048,2048,2048,256,4,5,p2p-i-la,1,358.802304
2048,2048,2048,256,4,5,p2p-i-la,2,365.868116
2048,2048,2048,256,4,5,p2p-i-la,3,386.060397
2048,2048,2048,256,4,5,p2p-i-la,4,380.866924
2048,2048,2048,256,4,5,p2p-i-la,5,402.983189
2048,2048,2048,256,4,5,p2p-i-la,6,412.382624
2048,2048,2048,256,4,5,p2p-i-la,7,441.293198
2048,2048,2048,256,4,5,p2p-i-la,8,441.293198
3072,3072,3072,256,4,5,p2p,0,276.815588
3072,3072,3072,256,4,5,bcast,0,299.132653
3072,3072,3072,256,4,5,p2p-i-la,1,544.688583
3072,3072,3072,256,4,5,p2p-i-la,2,551.545404
3072,3072,3072,256,4,5,p2p-i-la,3,577.758312
3072,3072,3072,256,4,5,p2p-i-la,4,594.695072
3072,3072,3072,256,4,5,p2p-i-la,5,618.077514
3072,3072,3072,256,4,5,p2p-i-la,6,616.933216
3072,3072,3072,256,4,5,p2p-i-la,7,627.490107
3072,3072,3072,256,4,5,p2p-i-la,8,618.120077
3072,3072,3072,256,4,5,p2p-i-la,9,634.083179
3072,3072,3072,256,4,5,p2p-i-la,10,647.673241
3072,3072,3072,256,4,5,p2p-i-la,11,670.241834
3072,3072,3072,256,4,5,p2p-i-la,12,670.241834
256,256,256,256,4,6,p2p,0,4.045246
256,256,256,256,4,6,bcast,0,4.341808
256,256,256,256,4,6,p2p-i-la,1,10.980811
512,512,512,256,4,6,p2p,0,18.079732
512,512,512,256,4,6,bcast,0,19.168490
512,512,512,256,4,6,p2p-i-la,1,60.916216
512,512,512,256,4,6,p2p-i-la,2,60.916216
1024,1024,1024,256,4,6,p2p,0,82.476423
1024,1024,1024,256,4,6,bcast,0,79.989326
1024,1024,1024,256,4,6,p2p-i-la,1,149.088896
1024,1024,1024,256,4,6,p2p-i-la,2,159.938338
1024,1024,1024,256,4,6,p2p-i-la,3,195.587232
1024,1024,1024,256,4,6,p2p-i-la,4,195.587232
1536,1536,1536,256,4,6,p2p,0,126.524628
1536,1536,1536,256,4,6,bcast,0,133.756785
1536,1536,1536,256,4,6,p2p-i-la,1,221.354696
1536,1536,1536,256,4,6,p2p-i-la,2,247.938339
1536,1536,1536,256,4,6,p2p-i-la,3,258.452597
1536,1536,1536,256,4,6,p2p-i-la,4,257.430632
1536,1536,1536,256,4,6,p2p-i-la,5,294.147246
1536,1536,1536,256,4,6,p2p-i-la,6,294.147246
2048,2048,2048,256,4,6,p2p,0,156.413948
2048,2048,2048,256,4,6,bcast,0,176.829428
2048,2048,2048,256,4,6,p2p-i-la,1,325.842083
2048,2048,2048,256,4,6,p2p-i-la,2,329.047224
2048,2048,2048,256,4,6,p2p-i-la,3,367.395319
2048,2048,2048,256,4,6,p2p-i-la,4,356.924542
2048,2048,2048,256,4,6,p2p-i-la,5,368.106847
2048,2048,2048,256,4,6,p2p-i-la,6,386.014478
2048,2048,2048,256,4,6,p2p-i-la,7,419.815056
2048,2048,2048,256,4,6,p2p-i-la,8,419.815056
3072,3072,3072,256,4,6,p2p,0,270.925558
3072,3072,3072,256,4,6,bcast,0,318.116555
3072,3072,3072,256,4,6,p2p-i-la,1,510.238252
3072,3072,3072,256,4,6,p2p-i-la,2,489.556188
3072,3072,3072,256,4,6,p2p-i-la,3,528.862644
3072,3072,3072,256,4,6,p2p-i-la,4,544.752714
3072,3072,3072,256,4,6,p2p-i-la,5,556.564599
3072,3072,3072,256,4,6,p2p-i-la,6,576.780759
3072,3072,3072,256,4,6,p2p-i-la,7,593.730436
3072,3072,3072,256,4,6,p2p-i-la,8,583.482817
3072,3072,3072,256,4,6,p2p-i-la,9,591.579509
3072,3072,3072,256,4,6,p2p-i-la,10,594.247731
3072,3072,3072,256,4,6,p2p-i-la,11,638.807409
3072,3072,3072,256,4,6,p2p-i-la,12,638.807409
256,256,256,256,4,12,p2p,0,1.651868
256,256,256,256,4,12,bcast,0,2.270682
256,256,256,256,4,12,p2p-i-la,1,5.709277
512,512,512,256,4,12,p2p,0,7.494162
512,512,512,256,4,12,bcast,0,10.385455
512,512,512,256,4,12,p2p-i-la,1,34.860818
512,512,512,256,4,12,p2p-i-la,2,34.860818
1024,1024,1024,256,4,12,p2p,0,34.012683
1024,1024,1024,256,4,12,bcast,0,43.984321
1024,1024,1024,256,4,12,p2p-i-la,1,91.071920
1024,1024,1024,256,4,12,p2p-i-la,2,95.920394
1024,1024,1024,256,4,12,p2p-i-la,3,131.196991
1024,1024,1024,256,4,12,p2p-i-la,4,131.196991
1536,1536,1536,256,4,12,p2p,0,54.643497
1536,1536,1536,256,4,12,bcast,0,79.135226
1536,1536,1536,256,4,12,p2p-i-la,1,138.797625
1536,1536,1536,256,4,12,p2p-i-la,2,157.246900
1536,1536,1536,256,4,12,p2p-i-la,3,170.696578
1536,1536,1536,256,4,12,p2p-i-la,4,173.051809
1536,1536,1536,256,4,12,p2p-i-la,5,198.438610
1536,1536,1536,256,4,12,p2p-i-la,6,198.438610
2048,2048,2048,256,4,12,p2p,0,97.204682
2048,2048,2048,256,4,12,bcast,0,137.426028
2048,2048,2048,256,4,12,p2p-i-la,1,204.098717
2048,2048,2048,256,4,12,p2p-i-la,2,215.493385
2048,2048,2048,256,4,12,p2p-i-la,3,256.848498
2048,2048,2048,256,4,12,p2p-i-la,4,258.965379
2048,2048,2048,256,4,12,p2p-i-la,5,275.548646
2048,2048,2048,256,4,12,p2p-i-la,6,279.932852
2048,2048,2048,256,4,12,p2p-i-la,7,317.798180
2048,2048,2048,256,4,12,p2p-i-la,8,317.798180
3072,3072,3072,256,4,12,p2p,0,151.752249
3072,3072,3072,256,4,12,bcast,0,241.667314
3072,3072,3072,256,4,12,p2p-i-la,1,309.086773
3072,3072,3072,256,4,12,p2p-i-la,2,283.779722
3072,3072,3072,256,4,12,p2p-i-la,3,336.984786
3072,3072,3072,256,4,12,p2p-i-la,4,392.516283
3072,3072,3072,256,4,12,p2p-i-la,5,389.464135
3072,3072,3072,256,4,12,p2p-i-la,6,389.946585
3072,3072,3072,256,4,12,p2p-i-la,7,388.516655
3072,3072,3072,256,4,12,p2p-i-la,8,384.615430
3072,3072,3072,256,4,12,p2p-i-la,9,409.698609
3072,3072,3072,256,4,12,p2p-i-la,10,441.318501
3072,3072,3072,256,4,12,p2p-i-la,11,497.296333
3072,3072,3072,256,4,12,p2p-i-la,12,497.296333
256,256,256,256,4,16,p2p,0,1.094624
256,256,256,256,4,16,bcast,0,1.804766
256,256,256,256,4,16,p2p-i-la,1,4.325119
512,512,512,256,4,16,p2p,0,4.901954
512,512,512,256,4,16,bcast,0,8.096030
512,512,512,256,4,16,p2p-i-la,1,27.126385
512,512,512,256,4,16,p2p-i-la,2,27.126385
1024,1024,1024,256,4,16,p2p,0,21.873474
1024,1024,1024,256,4,16,bcast,0,36.410684
1024,1024,1024,256,4,16,p2p-i-la,1,68.145731
1024,1024,1024,256,4,16,p2p-i-la,2,73.270388
1024,1024,1024,256,4,16,p2p-i-la,3,104.665295
1024,1024,1024,256,4,16,p2p-i-la,4,104.665295
1536,1536,1536,256,4,16,p2p,0,33.624654
1536,1536,1536,256,4,16,bcast,0,67.679917
1536,1536,1536,256,4,16,p2p-i-la,1,103.466134
1536,1536,1536,256,4,16,p2p-i-la,2,118.669488
1536,1536,1536,256,4,16,p2p-i-la,3,127.359249
1536,1536,1536,256,4,16,p2p-i-la,4,130.126346
1536,1536,1536,256,4,16,p2p-i-la,5,154.935036
1536,1536,1536,256,4,16,p2p-i-la,6,154.935036
2048,2048,2048,256,4,16,p2p,0,61.788566
2048,2048,2048,256,4,16,bcast,0,113.625705
2048,2048,2048,256,4,16,p2p-i-la,1,153.302308
2048,2048,2048,256,4,16,p2p-i-la,2,164.172537
2048,2048,2048,256,4,16,p2p-i-la,3,187.584235
2048,2048,2048,256,4,16,p2p-i-la,4,205.137378
2048,2048,2048,256,4,16,p2p-i-la,5,225.991188
2048,2048,2048,256,4,16,p2p-i-la,6,231.887765
2048,2048,2048,256,4,16,p2p-i-la,7,263.756297
2048,2048,2048,256,4,16,p2p-i-la,8,263.756297
3072,3072,3072,256,4,16,p2p,0,105.583866
3072,3072,3072,256,4,16,bcast,0,201.454932
3072,3072,3072,256,4,16,p2p-i-la,1,238.807941
3072,3072,3072,256,4,16,p2p-i-la,2,234.773297
3072,3072,3072,256,4,16,p2p-i-la,3,293.532552
3072,3072,3072,256,4,16,p2p-i-la,4,294.431028
3072,3072,3072,256,4,16,p2p-i-la,5,319.842337
3072,3072,3072,256,4,16,p2p-i-la,6,338.076383
3072,3072,3072,256,4,16,p2p-i-la,7,346.068896
3072,3072,3072,256,4,16,p2p-i-la,8,345.995382
3072,3072,3072,256,4,16,p2p-i-la,9,364.180111
3072,3072,3072,256,4,16,p2p-i-la,10,386.055763
3072,3072,3072,256,4,16,p2p-i-la,11,426.400172
3072,3072,3072,256,4,16,p2p-i-la,12,426.400172
256,256,256,256,5,1,p2p,0,15.241430
256,256,256,256,5,1,bcast,0,16.119542
256,256,256,256,5,1,p2p-i-la,1,29.085364
512,512,512,256,5,1,p2p,0,34.392027
512,512,512,256,5,1,bcast,0,45.229075
512,512,512,256,5,1,p2p-i-la,1,88.110825
512,512,512,256,5,1,p2p-i-la,2,88.110825
1024,1024,1024,256,5,1,p2p,0,75.421289
1024,1024,1024,256,5,1,bcast,0,97.403402
1024,1024,1024,256,5,1,p2p-i-la,1,180.413633
1024,1024,1024,256,5,1,p2p-i-la,2,203.791271
1024,1024,1024,256,5,1,p2p-i-la,3,223.665434
1024,1024,1024,256,5,1,p2p-i-la,4,223.665434
1536,1536,1536,256,5,1,p2p,0,107.440376
1536,1536,1536,256,5,1,bcast,0,140.200641
1536,1536,1536,256,5,1,p2p-i-la,1,281.258174
1536,1536,1536,256,5,1,p2p-i-la,2,296.371165
1536,1536,1536,256,5,1,p2p-i-la,3,313.874960
1536,1536,1536,256,5,1,p2p-i-la,4,339.849752
1536,1536,1536,256,5,1,p2p-i-la,5,340.171905
1536,1536,1536,256,5,1,p2p-i-la,6,340.171905
2048,2048,2048,256,5,1,p2p,0,146.589118
2048,2048,2048,256,5,1,bcast,0,192.152639
2048,2048,2048,256,5,1,p2p-i-la,1,389.352758
2048,2048,2048,256,5,1,p2p-i-la,2,391.625773
2048,2048,2048,256,5,1,p2p-i-la,3,423.743297
2048,2048,2048,256,5,1,p2p-i-la,4,433.599031
2048,2048,2048,256,5,1,p2p-i-la,5,424.049318
2048,2048,2048,256,5,1,p2p-i-la,6,422.215506
2048,2048,2048,256,5,1,p2p-i-la,7,455.783970
2048,2048,2048,256,5,1,p2p-i-la,8,455.783970
3072,3072,3072,256,5,1,p2p,0,216.426771
3072,3072,3072,256,5,1,bcast,0,288.614447
3072,3072,3072,256,5,1,p2p-i-la,1,581.122517
3072,3072,3072,256,5,1,p2p-i-la,2,595.763170
3072,3072,3072,256,5,1,p2p-i-la,3,615.335410
3072,3072,3072,256,5,1,p2p-i-la,4,661.108946
3072,3072,3072,256,5,1,p2p-i-la,5,653.407468
3072,3072,3072,256,5,1,p2p-i-la,6,653.363198
3072,3072,3072,256,5,1,p2p-i-la,7,653.435283
3072,3072,3072,256,5,1,p2p-i-la,8,664.004820
3072,3072,3072,256,5,1,p2p-i-la,9,685.912404
3072,3072,3072,256,5,1,p2p-i-la,10,686.075914
3072,3072,3072,256,5,1,p2p-i-la,11,686.076156
3072,3072,3072,256,5,1,p2p-i-la,12,686.076156
256,256,256,256,5,2,p2p,0,8.790315
256,256,256,256,5,2,bcast,0,8.077833
256,256,256,256,5,2,p2p-i-la,1,22.548126
512,512,512,256,5,2,p2p,0,31.042776
512,512,512,256,5,2,bcast,0,35.588340
512,512,512,256,5,2,p2p-i-la,1,78.914613
512,512,512,256,5,2,p2p-i-la,2,78.914613
1024,1024,1024,256,5,2,p2p,0,73.841309
1024,1024,1024,256,5,2,bcast,0,86.906177
1024,1024,1024,256,5,2,p2p-i-la,1,169.940467
1024,1024,1024,256,5,2,p2p-i-la,2,187.050352
1024,1024,1024,256,5,2,p2p-i-la,3,204.373121
1024,1024,1024,256,5,2,p2p-i-la,4,204.373121
1536,1536,1536,256,5,2,p2p,0,105.454962
1536,1536,1536,256,5,2,bcast,0,128.093036
1536,1536,1536,256,5,2,p2p-i-la,1,274.064162
1536,1536,1536,256,5,2,p2p-i-la,2,288.661080
1536,1536,1536,256,5,2,p2p-i-la,3,301.553828
1536,1536,1536,256,5,2,p2p-i-la,4,323.343572
1536,1536,1536,256,5,2,p2p-i-la,5,319.256739
1536,1536,1536,256,5,2,p2p-i-la,6,319.256739
2048,2048,2048,256,5,2,p2p,0,142.020405
2048,2048,2048,256,5,2,bcast,0,178.000470
2048,2048,2048,256,5,2,p2p-i-la,1,364.655143
2048,2048,2048,256,5,2,p2p-i-la,2,374.228114
2048,2048,2048,256,5,2,p2p-i-la,3,401.852343
2048,2048,2048,256,5,2,p2p-i-la,4,404.431583
2048,2048,2048,256,5,2,p2p-i-la,5,396.614854
2048,2048,2048,256,5,2,p2p-i-la,6,393.524429
2048,2048,2048,256,5,2,p2p-i-la,7,422.525246
2048,2048,2048,256,5,2,p2p-i-la,8,422.525246
3072,3072,3072,256,5,2,p2p,0,209.007629
3072,3072,3072,256,5,2,bcast,0,268.621318
3072,3072,3072,256,5,2,p2p-i-la,1,550.847994
3072,3072,3072,256,5,2,p2p-i-la,2,570.156260
3072,3072,3072,256,5,2,p2p-i-la,3,586.814153
3072,3072,3072,256,5,2,p2p-i-la,4,629.165224
3072,3072,3072,256,5,2,p2p-i-la,5,616.247518
3072,3072,3072,256,5,2,p2p-i-la,6,625.277360
3072,3072,3072,256,5,2,p2p-i-la,7,625.559278
3072,3072,3072,256,5,2,p2p-i-la,8,633.294166
3072,3072,3072,256,5,2,p2p-i-la,9,648.285288
3072,3072,3072,256,5,2,p2p-i-la,10,643.272619
3072,3072,3072,256,5,2,p2p-i-la,11,644.806838
3072,3072,3072,256,5,2,p2p-i-la,12,644.806838
256,256,256,256,5,4,p2p,0,4.535660
256,256,256,256,5,4,bcast,0,4.267525
256,256,256,256,5,4,p2p-i-la,1,12.236280
512,512,512,256,5,4,p2p,0,19.964034
512,512,512,256,5,4,bcast,0,22.143231
512,512,512,256,5,4,p2p-i-la,1,62.055731
512,512,512,256,5,4,p2p-i-la,2,62.055731
1024,1024,1024,256,5,4,p2p,0,80.363487
1024,1024,1024,256,5,4,bcast,0,77.779528
1024,1024,1024,256,5,4,p2p-i-la,1,146.543953
1024,1024,1024,256,5,4,p2p-i-la,2,159.451216
1024,1024,1024,256,5,4,p2p-i-la,3,184.113207
1024,1024,1024,256,5,4,p2p-i-la,4,184.113207
1536,1536,1536,256,5,4,p2p,0,101.390685
1536,1536,1536,256,5,4,bcast,0,104.457604
1536,1536,1536,256,5,4,p2p-i-la,1,244.994862
1536,1536,1536,256,5,4,p2p-i-la,2,259.268941
1536,1536,1536,256,5,4,p2p-i-la,3,273.866600
1536,1536,1536,256,5,4,p2p-i-la,4,294.731386
1536,1536,1536,256,5,4,p2p-i-la,5,297.025885
1536,1536,1536,256,5,4,p2p-i-la,6,297.025885
2048,2048,2048,256,5,4,p2p,0,154.370544
2048,2048,2048,256,5,4,bcast,0,165.508983
2048,2048,2048,256,5,4,p2p-i-la,1,315.487425
2048,2048,2048,256,5,4,p2p-i-la,2,325.603100
2048,2048,2048,256,5,4,p2p-i-la,3,352.296563
2048,2048,2048,256,5,4,p2p-i-la,4,364.712330
2048,2048,2048,256,5,4,p2p-i-la,5,360.055284
2048,2048,2048,256,5,4,p2p-i-la,6,359.635989
2048,2048,2048,256,5,4,p2p-i-la,7,386.616331
2048,2048,2048,256,5,4,p2p-i-la,8,386.616331
3072,3072,3072,256,5,4,p2p,0,229.535145
3072,3072,3072,256,5,4,bcast,0,253.356806
3072,3072,3072,256,5,4,p2p-i-la,1,499.372155
3072,3072,3072,256,5,4,p2p-i-la,2,515.036098
3072,3072,3072,256,5,4,p2p-i-la,3,509.826504
3072,3072,3072,256,5,4,p2p-i-la,4,562.140941
3072,3072,3072,256,5,4,p2p-i-la,5,553.663120
3072,3072,3072,256,5,4,p2p-i-la,6,562.409107
3072,3072,3072,256,5,4,p2p-i-la,7,575.962822
3072,3072,3072,256,5,4,p2p-i-la,8,578.344613
3072,3072,3072,256,5,4,p2p-i-la,9,600.834331
3072,3072,3072,256,5,4,p2p-i-la,10,593.134329
3072,3072,3072,256,5,4,p2p-i-la,11,600.095306
3072,3072,3072,256,5,4,p2p-i-la,12,600.095306
256,256,256,256,5,5,p2p,0,3.583784
256,256,256,256,5,5,bcast,0,3.275557
256,256,256,256,5,5,p2p-i-la,1,9.959094
512,512,512,256,5,5,p2p,0,16.393272
512,512,512,256,5,5,bcast,0,17.627930
512,512,512,256,5,5,p2p-i-la,1,54.838602
512,512,512,256,5,5,p2p-i-la,2,54.838602
1024,1024,1024,256,5,5,p2p,0,75.009397
1024,1024,1024,256,5,5,bcast,0,68.438108
1024,1024,1024,256,5,5,p2p-i-la,1,134.864890
1024,1024,1024,256,5,5,p2p-i-la,2,150.764595
1024,1024,1024,256,5,5,p2p-i-la,3,174.914732
1024,1024,1024,256,5,5,p2p-i-la,4,174.914732
1536,1536,1536,256,5,5,p2p,0,88.583906
1536,1536,1536,256,5,5,bcast,0,93.013546
1536,1536,1536,256,5,5,p2p-i-la,1,230.487981
1536,1536,1536,256,5,5,p2p-i-la,2,242.459727
1536,1536,1536,256,5,5,p2p-i-la,3,254.702591
1536,1536,1536,256,5,5,p2p-i-la,4,272.386100
1536,1536,1536,256,5,5,p2p-i-la,5,287.535584
1536,1536,1536,256,5,5,p2p-i-la,6,287.535584
2048,2048,2048,256,5,5,p2p,0,140.779265
2048,2048,2048,256,5,5,bcast,0,150.031561
2048,2048,2048,256,5,5,p2p-i-la,1,295.165360
2048,2048,2048,256,5,5,p2p-i-la,2,303.387402
2048,2048,2048,256,5,5,p2p-i-la,3,327.665119
2048,2048,2048,256,5,5,p2p-i-la,4,338.705721
2048,2048,2048,256,5,5,p2p-i-la,5,344.664027
2048,2048,2048,256,5,5,p2p-i-la,6,342.740080
2048,2048,2048,256,5,5,p2p-i-la,7,369.480353
2048,2048,2048,256,5,5,p2p-i-la,8,369.480353
3072,3072,3072,256,5,5,p2p,0,208.207927
3072,3072,3072,256,5,5,bcast,0,226.562458
3072,3072,3072,256,5,5,p2p-i-la,1,470.021296
3072,3072,3072,256,5,5,p2p-i-la,2,483.534065
3072,3072,3072,256,5,5,p2p-i-la,3,466.240022
3072,3072,3072,256,5,5,p2p-i-la,4,524.200135
3072,3072,3072,256,5,5,p2p-i-la,5,525.252593
3072,3072,3072,256,5,5,p2p-i-la,6,534.465648
3072,3072,3072,256,5,5,p2p-i-la,7,541.159778
3072,3072,3072,256,5,5,p2p-i-la,8,544.944703
3072,3072,3072,256,5,5,p2p-i-la,9,576.352868
3072,3072,3072,256,5,5,p2p-i-la,10,572.000799
3072,3072,3072,256,5,5,p2p-i-la,11,577.209286
3072,3072,3072,256,5,5,p2p-i-la,12,577.209286
256,256,256,256,5,6,p2p,0,2.931997
256,256,256,256,5,6,bcast,0,2.832870
256,256,256,256,5,6,p2p-i-la,1,8.397053
512,512,512,256,5,6,p2p,0,13.206040
512,512,512,256,5,6,bcast,0,15.049065
512,512,512,256,5,6,p2p-i-la,1,49.127077
512,512,512,256,5,6,p2p-i-la,2,49.127077
1024,1024,1024,256,5,6,p2p,0,65.703057
1024,1024,1024,256,5,6,bcast,0,61.676109
1024,1024,1024,256,5,6,p2p-i-la,1,124.604223
1024,1024,1024,256,5,6,p2p-i-la,2,142.250743
1024,1024,1024,256,5,6,p2p-i-la,3,166.032590
1024,1024,1024,256,5,6,p2p-i-la,4,166.032590
1536,1536,1536,256,5,6,p2p,0,112.634862
1536,1536,1536,256,5,6,bcast,0,108.019167
1536,1536,1536,256,5,6,p2p-i-la,1,213.001031
1536,1536,1536,256,5,6,p2p-i-la,2,226.206735
